quadra;area_construida_vertical_2013;area_construida_vertical_2023;delta_pde
174219;2100.0;2100.0;0.0
174226;800.0;800.0;0.0
174236;29098.0;29098.0;0.0
174237;4316.0;4316.0;0.0
174239;1600.0;1600.0;0.0
174274;14660.0;14660.0;0.0
174283;1590.0;1590.0;0.0
174309;2060.0;2060.0;0.0
174310;1590.0;2328.0;738.0
174311;2360.0;2400.0;40.0
175120;350.0;350.0;0.0
175257;250.0;250.0;0.0
176164;72576.0;72812.0;236.0
177098;7900.0;7900.0;0.0
177143;93868.0;93868.0;0.0
177151;20616.0;20616.0;0.0
177158;18094.0;18094.0;0.0
178038;432.0;432.0;0.0
178058;13608.0;13608.0;0.0
178131;139.0;139.0;0.0
179004;785.0;785.0;0.0
179026;179.0;179.0;0.0
180095;1113.0;2793.0;1680.0
181017;435.0;435.0;0.0
181023;508.0;881.0;373.0
181026;1374.0;1374.0;0.0
181028;33678.0;33678.0;0.0
181029;12614.0;12614.0;0.0
181032;25323.0;25337.0;14.0
181049;674.0;1074.0;400.0
181068;7140.0;41960.0;34820.0
181090;7056.0;7056.0;0.0
181099;5488.0;5488.0;0.0
181117;61887.0;69117.0;7230.0
182028;360.0;360.0;0.0
183002;7680.0;7680.0;0.0
183025;15360.0;15360.0;0.0
183026;6480.0;6480.0;0.0
183027;9600.0;9600.0;0.0
183028;10800.0;10800.0;0.0
183029;8640.0;8640.0;0.0
183030;12288.0;12288.0;0.0
183032;11264.0;11264.0;0.0
183033;13622.0;13622.0;0.0
183034;5168.0;5168.0;0.0
183035;11520.0;11520.0;0.0
183037;2816.0;2816.0;0.0
183038;8680.0;8680.0;0.0
183040;13073.0;13073.0;0.0
183044;1107.0;1107.0;0.0
183089;74233.0;75294.0;1061.0
183091;108977.0;127470.0;18493.0
183108;37163.0;37163.0;0.0
183110;7139.0;7139.0;0.0
183111;28792.0;28792.0;0.0
183119;43266.0;63851.0;20585.0
183122;38865.0;40579.0;1714.0
183127;16711.0;61015.0;44304.0
184037;4000.0;4000.0;0.0
184061;4687.0;4687.0;0.0
184062;490.0;490.0;0.0
184065;9306.0;9306.0;0.0
184134;5808.0;5808.0;0.0
184178;431.0;1131.0;700.0
184203;41268.0;41761.0;493.0
184204;20888.0;20888.0;0.0
184207;19844.0;19844.0;0.0
184208;32512.0;32512.0;0.0
184244;23881.0;23881.0;0.0
184252;26598.0;72105.0;45507.0
185016;4042.0;4042.0;0.0
185018;10668.0;10668.0;0.0
185019;10353.0;10353.0;0.0
185092;2875.0;2875.0;0.0
185120;14730.0;14730.0;0.0
185132;10767.0;21584.0;10817.0
186002;103844.0;198612.0;94768.0
186065;1568.0;1568.0;0.0
186066;4704.0;4704.0;0.0
186067;3136.0;3136.0;0.0
186068;14012.0;29648.0;15636.0
186069;7855.0;7855.0;0.0
186070;10976.0;10976.0;0.0
186071;9408.0;9408.0;0.0
186072;11760.0;13500.0;1740.0
186073;1568.0;1568.0;0.0
186074;3920.0;3920.0;0.0
187225;497.0;971.0;474.0
188003;498.0;15462.0;14964.0
188128;14929.0;14929.0;0.0
189019;24312.0;24312.0;0.0
189089;11670.0;11670.0;0.0
189104;4680.0;4680.0;0.0
190055;63342.0;70380.0;7038.0
190087;19404.0;26856.0;7452.0
190094;262.0;262.0;0.0
191014;499.0;499.0;0.0
191055;1080.0;1080.0;0.0
192014;84408.0;84408.0;0.0
192017;8330.0;18730.0;10400.0
192026;10070.0;10070.0;0.0
192047;450.0;450.0;0.0
192164;140.0;140.0;0.0
192181;12000.0;21438.0;9438.0
192183;9213.0;9213.0;0.0
193002;13485.0;13660.0;175.0
194014;493.0;493.0;0.0
194017;300.0;300.0;0.0
194171;450.0;450.0;0.0
196003;800.0;1343.0;543.0
196006;2256.0;77878.0;75622.0
196012;18431.0;18431.0;0.0
196015;1721.0;1721.0;0.0
196016;855.0;855.0;0.0
196017;2185.0;16365.0;14180.0
196018;190710.0;244792.0;54082.0
196021;876.0;1861.0;985.0
196031;336.0;336.0;0.0
197001;39753.0;39753.0;0.0
197019;79632.0;155177.0;75545.0
197023;18147.0;18243.0;96.0
197024;53919.0;53919.0;0.0
197026;1952.0;1952.0;0.0
197032;330.0;330.0;0.0
197055;620.0;620.0;0.0
198047;215.0;215.0;0.0
198106;544.0;544.0;0.0
198122;7990.0;7990.0;0.0
199015;945.0;945.0;0.0
199026;6664.0;8308.0;1644.0
199044;3438.0;3438.0;0.0
199054;26880.0;75628.0;48748.0
199055;7056.0;7056.0;0.0
199056;2646.0;2646.0;0.0
199079;12944.0;12944.0;0.0
200042;9784.0;9784.0;0.0
200043;10333.0;26927.0;16594.0
200044;3623.0;3623.0;0.0
200047;1534.0;1534.0;0.0
200048;5974.0;5974.0;0.0
200052;8227.0;8227.0;0.0
201010;11905.0;11905.0;0.0
201011;11689.0;11689.0;0.0
201012;6507.0;6507.0;0.0
201014;14585.0;14585.0;0.0
201015;9676.0;9676.0;0.0
201017;17011.0;17011.0;0.0
201026;3270.0;3270.0;0.0
201030;4628.0;4628.0;0.0
201046;3332.0;3332.0;0.0
201050;3960.0;7920.0;3960.0
201051;1592.0;1592.0;0.0
201073;650.0;650.0;0.0
201096;20448.0;20448.0;0.0
201097;9408.0;9408.0;0.0
201098;15680.0;15680.0;0.0
201099;7840.0;7840.0;0.0
201100;4704.0;4704.0;0.0
201106;9458.0;22178.0;12720.0
210026;69761.0;72401.0;2640.0
211003;33796.0;33850.0;54.0
212004;3000.0;3000.0;0.0
212005;27000.0;27000.0;0.0
214006;176.0;176.0;0.0
214020;18828.0;59100.0;40272.0
214024;39607.0;71498.0;31891.0
214030;36500.0;36500.0;0.0
215001;56055.0;56055.0;0.0
215002;47860.0;47860.0;0.0
215003;62210.0;62210.0;0.0
215005;9200.0;9200.0;0.0
216010;8000.0;8000.0;0.0
216011;6000.0;6000.0;0.0
216012;10098.0;10107.0;9.0
216013;16214.0;16214.0;0.0
222073;1572.0;1572.0;0.0
222076;16320.0;16320.0;0.0
228095;36040.0;36040.0;0.0
230001;9840.0;9840.0;0.0
230002;18720.0;18720.0;0.0
230010;20800.0;20800.0;0.0
230011;13396.0;13396.0;0.0
230014;30094.0;30094.0;0.0
230015;1020.0;1020.0;0.0
230016;14760.0;14760.0;0.0
230018;16800.0;16800.0;0.0
230019;4920.0;4920.0;0.0
230020;12800.0;12800.0;0.0
230021;10620.0;10620.0;0.0
230022;14160.0;14160.0;0.0
230023;10620.0;10620.0;0.0
230035;28680.0;28680.0;0.0
230045;13618.0;13639.0;21.0
230065;14560.0;14560.0;0.0
230066;12390.0;12390.0;0.0
230067;12480.0;12480.0;0.0
230068;16640.0;16640.0;0.0
230074;14560.0;14560.0;0.0
230075;20520.0;23520.0;3000.0
230076;30780.0;31900.0;1120.0
230077;24960.0;26260.0;1300.0
230079;23017.0;23017.0;0.0
230080;23010.0;23010.0;0.0
230083;10552.0;10552.0;0.0
230085;43120.0;43120.0;0.0
230086;64296.0;64296.0;0.0
230089;36480.0;36480.0;0.0
230090;17100.0;17100.0;0.0
230091;14336.0;14336.0;0.0
230092;15620.0;15620.0;0.0
230094;20800.0;20800.0;0.0
230095;37976.0;40247.0;2271.0
230097;24780.0;24780.0;0.0
230098;19470.0;19470.0;0.0
230099;6580.0;6580.0;0.0
230100;33966.0;33966.0;0.0
230101;30763.0;35479.0;4716.0
230102;18847.0;19917.0;1070.0
230103;15540.0;15540.0;0.0
230104;13680.0;13680.0;0.0
230105;34560.0;34560.0;0.0
230111;5494.0;5494.0;0.0
230112;1020.0;9912.0;8892.0
230113;8850.0;8850.0;0.0
230114;5442.0;5442.0;0.0
230117;4560.0;4560.0;0.0
230118;29518.0;29518.0;0.0
230119;10260.0;10260.0;0.0
230120;20800.0;20800.0;0.0
230121;14560.0;14560.0;0.0
230122;24780.0;24780.0;0.0
230129;14848.0;14848.0;0.0
230130;12480.0;12480.0;0.0
230132;14360.0;14360.0;0.0
230133;79240.0;137014.0;57774.0
232048;5858.0;5858.0;0.0
232055;9646.0;9646.0;0.0
234008;23944.0;114902.0;90958.0
234038;11819.0;12879.0;1060.0
235006;7980.0;7980.0;0.0
235023;5000.0;5000.0;0.0
235068;2880.0;2880.0;0.0
235069;13008.0;13008.0;0.0
235071;9408.0;9408.0;0.0
235072;23836.0;23836.0;0.0
235076;37200.0;37200.0;0.0
235077;3000.0;3000.0;0.0
235078;2080.0;3410.0;1330.0
236022;7598.0;7598.0;0.0
237013;784.0;784.0;0.0
237014;18816.0;18816.0;0.0
237015;3920.0;3920.0;0.0
237016;14112.0;14112.0;0.0
237084;10976.0;10976.0;0.0
237085;9408.0;12528.0;3120.0
237086;7840.0;10960.0;3120.0
237088;4704.0;4704.0;0.0
237090;6272.0;6272.0;0.0
237120;19200.0;19200.0;0.0
237122;5640.0;19420.0;13780.0
237123;11200.0;11200.0;0.0
237124;5520.0;5520.0;0.0
237135;23520.0;23520.0;0.0
237136;11760.0;11760.0;0.0
237137;15680.0;15680.0;0.0
238008;4192.0;4240.0;48.0
239012;21950.0;21950.0;0.0
239015;7520.0;7520.0;0.0
241005;5472.0;5472.0;0.0
244007;3136.0;3136.0;0.0
244008;9408.0;9408.0;0.0
244009;9408.0;11008.0;1600.0
245006;13524.0;13524.0;0.0
245021;7056.0;7056.0;0.0
245038;14112.0;14112.0;0.0
245039;7056.0;7056.0;0.0
245040;10192.0;10192.0;0.0
245041;19600.0;19600.0;0.0
245042;16464.0;16464.0;0.0
245043;11760.0;12528.0;768.0
245044;14112.0;14112.0;0.0
245046;14112.0;14112.0;0.0
245047;23520.0;23520.0;0.0
245048;14065.0;15582.0;1517.0
245049;11760.0;11760.0;0.0
245050;19600.0;19600.0;0.0
245051;14896.0;16016.0;1120.0
245053;3920.0;3920.0;0.0
245054;7840.0;7840.0;0.0
245055;18624.0;18624.0;0.0
245057;15680.0;15680.0;0.0
245073;19040.0;22480.0;3440.0
245090;13440.0;13440.0;0.0
245091;14840.0;14840.0;0.0
245093;9360.0;9360.0;0.0
245094;4680.0;4680.0;0.0
245095;4680.0;4680.0;0.0
245103;16380.0;16380.0;0.0
245104;4800.0;4800.0;0.0
245105;11263.0;11400.0;137.0
245108;2100.0;2100.0;0.0
245112;6300.0;6300.0;0.0
245113;2100.0;2100.0;0.0
245114;9600.0;9600.0;0.0
245116;2100.0;2100.0;0.0
245117;9600.0;9600.0;0.0
245118;2100.0;2100.0;0.0
245119;2100.0;2100.0;0.0
245120;6300.0;6300.0;0.0
245121;9600.0;9600.0;0.0
245123;20991.0;20991.0;0.0
245124;4200.0;4200.0;0.0
245125;3760.0;3760.0;0.0
245126;2100.0;2100.0;0.0
245127;7520.0;7520.0;0.0
245128;5640.0;5640.0;0.0
245131;12000.0;15240.0;3240.0
245156;9000.0;9000.0;0.0
245157;9000.0;9000.0;0.0
245158;9000.0;9000.0;0.0
245159;6000.0;6000.0;0.0
245160;2340.0;2340.0;0.0
245161;2340.0;2340.0;0.0
246011;28224.0;28224.0;0.0
246012;30016.0;30016.0;0.0
246018;1568.0;1568.0;0.0
246026;1568.0;1568.0;0.0
246030;7056.0;7056.0;0.0
246031;10976.0;10976.0;0.0
246032;4704.0;4704.0;0.0
246033;30092.0;31327.0;1235.0
246034;13328.0;13328.0;0.0
246035;30088.0;30088.0;0.0
246036;26656.0;26656.0;0.0
246037;10192.0;11872.0;1680.0
246038;6272.0;9332.0;3060.0
246039;3136.0;3136.0;0.0
246040;10976.0;10976.0;0.0
246041;7840.0;7840.0;0.0
246048;16464.0;16464.0;0.0
246049;11760.0;13296.0;1536.0
246050;7056.0;7056.0;0.0
246052;1568.0;1568.0;0.0
246053;7056.0;8176.0;1120.0
246054;1600.0;1600.0;0.0
246056;19400.0;19400.0;0.0
246057;6060.0;6060.0;0.0
246058;8080.0;8080.0;0.0
246059;17300.0;17300.0;0.0
246060;20569.0;20569.0;0.0
246061;6440.0;6440.0;0.0
246065;7980.0;7980.0;0.0
246066;4800.0;4800.0;0.0
246067;2820.0;2820.0;0.0
246068;6400.0;6400.0;0.0
246069;1840.0;1840.0;0.0
246077;1880.0;1880.0;0.0
246088;1880.0;1880.0;0.0
246089;1880.0;1880.0;0.0
246090;1880.0;1880.0;0.0
246091;1880.0;1880.0;0.0
246095;13160.0;13160.0;0.0
246096;11280.0;11280.0;0.0
246097;5640.0;5640.0;0.0
246099;28200.0;28200.0;0.0
253018;15840.0;15840.0;0.0
253019;8732.0;8840.0;108.0
253020;5464.0;31109.0;25645.0
253021;10000.0;10000.0;0.0
266013;100.0;100.0;0.0
266014;100.0;100.0;0.0
299002;3062.0;27593.0;24531.0
299003;6608.0;6608.0;0.0
299004;80964.0;88176.0;7212.0
299005;113691.0;113718.0;27.0
299006;8620.0;8620.0;0.0
299007;6279.0;6279.0;0.0
299010;66848.0;81038.0;14190.0
299011;6352.0;6352.0;0.0
299012;22294.0;42711.0;20417.0
299014;21920.0;33612.0;11692.0
299015;129300.0;160151.0;30851.0
299016;7783.0;48914.0;41131.0
299017;6548.0;6548.0;0.0
299018;21448.0;21448.0;0.0
299019;61928.0;61928.0;0.0
299020;74401.0;86702.0;12301.0
299021;1304.0;19333.0;18029.0
299022;75476.0;75476.0;0.0
299024;4696.0;19569.0;14873.0
299031;372.0;372.0;0.0
299035;46638.0;62998.0;16360.0
299037;5790.0;5790.0;0.0
299039;115130.0;127505.0;12375.0
299041;28827.0;28827.0;0.0
299046;48449.0;48481.0;32.0
299052;36517.0;41681.0;5164.0
299053;45528.0;45528.0;0.0
299054;68813.0;79831.0;11018.0
299055;15686.0;15686.0;0.0
299058;4319.0;26850.0;22531.0
299059;3720.0;12321.0;8601.0
299060;62813.0;62813.0;0.0
299061;31610.0;31954.0;344.0
299063;20954.0;67488.0;46534.0
299065;15061.0;25743.0;10682.0
299066;34465.0;48317.0;13852.0
299067;67594.0;67594.0;0.0
299070;2144.0;2144.0;0.0
299074;12184.0;31109.0;18925.0
299075;29302.0;49065.0;19763.0
299076;9409.0;9409.0;0.0
299077;84211.0;129972.0;45761.0
299082;79422.0;101439.0;22017.0
299091;27650.0;27723.0;73.0
299092;28527.0;28527.0;0.0
299093;17756.0;18482.0;726.0
299094;14354.0;69590.0;55236.0
299095;16063.0;16063.0;0.0
299096;2722.0;17869.0;15147.0
299098;40368.0;40368.0;0.0
299099;20480.0;20662.0;182.0
299100;8380.0;29586.0;21206.0
299101;12498.0;41397.0;28899.0
299102;8112.0;13698.0;5586.0
299103;4265.0;34957.0;30692.0
299104;47479.0;63121.0;15642.0
299105;12338.0;12338.0;0.0
299106;6266.0;6266.0;0.0
299108;9728.0;24385.0;14657.0
299109;3428.0;10660.0;7232.0
299110;19103.0;32347.0;13244.0
299111;35110.0;35110.0;0.0
299112;15428.0;15428.0;0.0
299113;21450.0;21450.0;0.0
299114;46101.0;46133.0;32.0
299115;7186.0;28801.0;21615.0
299116;19134.0;19134.0;0.0
299117;17365.0;60137.0;42772.0
299118;7632.0;7633.0;1.0
299122;12220.0;30464.0;18244.0
299123;732.0;732.0;0.0
299147;99799.0;103417.0;3618.0
300005;327980.0;360375.0;32395.0
300042;101963.0;114105.0;12142.0
300043;104082.0;104085.0;3.0
300045;74409.0;74409.0;0.0
300046;117530.0;117530.0;0.0
300047;15083.0;21853.0;6770.0
300048;23750.0;33917.0;10167.0
300051;18741.0;18741.0;0.0
300053;64679.0;64679.0;0.0
300054;49380.0;54266.0;4886.0
300055;4427.0;4427.0;0.0
300060;3234.0;3234.0;0.0
300061;11592.0;11592.0;0.0
300062;76880.0;76880.0;0.0
300063;79814.0;79814.0;0.0
300066;59673.0;59673.0;0.0
300067;48258.0;48258.0;0.0
300068;14105.0;14112.0;7.0
300070;5648.0;5648.0;0.0
300071;29710.0;29710.0;0.0
300072;9412.0;9412.0;0.0
300073;64627.0;65414.0;787.0
300074;7812.0;7812.0;0.0
300079;28273.0;28273.0;0.0
300080;74679.0;74679.0;0.0
300089;7504.0;7504.0;0.0
300109;38481.0;39612.0;1131.0
301020;24294.0;24294.0;0.0
301030;19596.0;19596.0;0.0
301031;9985.0;9985.0;0.0
301034;7984.0;39647.0;31663.0
301035;23120.0;23886.0;766.0
301040;27560.0;46902.0;19342.0
301041;22981.0;22981.0;0.0
301042;50995.0;51443.0;448.0
301043;21095.0;21095.0;0.0
301046;59308.0;66194.0;6886.0
301047;25635.0;33541.0;7906.0
301050;11588.0;11588.0;0.0
301051;32625.0;32625.0;0.0
301052;31250.0;31250.0;0.0
301053;74355.0;80977.0;6622.0
301054;572358.0;573702.0;1344.0
301066;115635.0;115635.0;0.0
301068;26773.0;26773.0;0.0
301069;19850.0;37448.0;17598.0
301070;30270.0;30270.0;0.0
301072;51785.0;51785.0;0.0
301073;111344.0;132168.0;20824.0
301074;141833.0;141833.0;0.0
302006;3996.0;3996.0;0.0
302032;121.0;121.0;0.0
303001;2163.0;2163.0;0.0
303004;8954.0;8954.0;0.0
303007;107341.0;119171.0;11830.0
303009;7608.0;7608.0;0.0
303034;21120.0;21120.0;0.0
303066;7200.0;7200.0;0.0
303068;531.0;531.0;0.0
303083;499.0;583.0;84.0
303104;220.0;220.0;0.0
304004;39211.0;43261.0;4050.0
304008;6170.0;6488.0;318.0
304011;17620.0;17620.0;0.0
304016;22860.0;22860.0;0.0
304018;8292.0;8292.0;0.0
304026;10640.0;10640.0;0.0
304027;3404.0;3404.0;0.0
304034;670.0;670.0;0.0
304035;2634.0;2634.0;0.0
304040;480.0;480.0;0.0
304055;378.0;378.0;0.0
304056;6713.0;6713.0;0.0
304058;16448.0;27553.0;11105.0
304059;3400.0;3400.0;0.0
304064;24313.0;24521.0;208.0
304084;80092.0;80092.0;0.0
304085;2437.0;2437.0;0.0
304089;1743.0;1743.0;0.0
304106;310.0;310.0;0.0
304107;744.0;744.0;0.0
304119;28368.0;28512.0;144.0
304120;190.0;190.0;0.0
304128;1256.0;1256.0;0.0
304134;1947.0;1947.0;0.0
304135;660.0;660.0;0.0
304139;15760.0;15760.0;0.0
304141;750.0;750.0;0.0
304144;1200.0;1200.0;0.0
304155;30975.0;30975.0;0.0
305010;14464.0;65445.0;50981.0
305045;11630.0;11630.0;0.0
305046;19918.0;25552.0;5634.0
305051;53432.0;65034.0;11602.0
305052;52992.0;52992.0;0.0
305055;2595.0;4208.0;1613.0
305056;450.0;450.0;0.0
305066;19249.0;19249.0;0.0
305069;6089.0;6089.0;0.0
305076;6828.0;6828.0;0.0
305081;529.0;529.0;0.0
305082;26316.0;26316.0;0.0
305089;43813.0;50583.0;6770.0
305090;17388.0;17388.0;0.0
305096;6212.0;6212.0;0.0
305100;514.0;514.0;0.0
305109;3616.0;3616.0;0.0
305127;706.0;706.0;0.0
305131;9964.0;9964.0;0.0
305138;676.0;676.0;0.0
305142;34406.0;34406.0;0.0
305143;39073.0;39125.0;52.0
305145;4056.0;4056.0;0.0
306002;66841.0;66874.0;33.0
306005;461.0;461.0;0.0
306011;5360.0;5360.0;0.0
306014;2474.0;2474.0;0.0
306027;2990.0;2990.0;0.0
306028;12992.0;12992.0;0.0
306029;669.0;669.0;0.0
306030;2136.0;2136.0;0.0
306036;529.0;529.0;0.0
306042;932.0;932.0;0.0
306054;11160.0;11465.0;305.0
306068;4432.0;5484.0;1052.0
306074;12950.0;12950.0;0.0
306080;17724.0;17724.0;0.0
306081;3276.0;3276.0;0.0
306084;74308.0;75098.0;790.0
306085;6576.0;6576.0;0.0
306090;928.0;928.0;0.0
306094;4368.0;4368.0;0.0
306095;57034.0;71434.0;14400.0
306096;5306.0;5306.0;0.0
306097;882.0;882.0;0.0
306098;423.0;430.0;7.0
306100;263.0;263.0;0.0
306101;5271.0;5271.0;0.0
306108;13528.0;13552.0;24.0
306109;208509.0;209761.0;1252.0
306112;19048.0;21070.0;2022.0
306113;1290.0;1290.0;0.0
306114;1806.0;1806.0;0.0
306115;1806.0;10232.0;8426.0
306116;7283.0;7283.0;0.0
306117;2973.0;29045.0;26072.0
306118;890.0;17138.0;16248.0
306119;10605.0;21935.0;11330.0
306120;16743.0;55412.0;38669.0
306125;13292.0;13292.0;0.0
306126;32967.0;32967.0;0.0
306127;5728.0;5728.0;0.0
306129;12921.0;12959.0;38.0
306130;100.0;100.0;0.0
306131;3882.0;14062.0;10180.0
306132;47830.0;74065.0;26235.0
306134;1566.0;2166.0;600.0
307017;39667.0;39667.0;0.0
307024;4400.0;4400.0;0.0
307025;16522.0;16522.0;0.0
307026;1679.0;1679.0;0.0
307045;309.0;309.0;0.0
307072;30004.0;30004.0;0.0
307077;531.0;531.0;0.0
307082;38038.0;50883.0;12845.0
307084;18428.0;18428.0;0.0
307085;590.0;590.0;0.0
307086;12070.0;27812.0;15742.0
307093;7238.0;7238.0;0.0
307095;378.0;378.0;0.0
308044;418.0;418.0;0.0
309001;3125.0;3137.0;12.0
309002;14274.0;14274.0;0.0
309006;20533.0;45834.0;25301.0
309007;1117.0;1117.0;0.0
309008;4228.0;4228.0;0.0
309009;9893.0;9893.0;0.0
309010;10164.0;10164.0;0.0
309011;504.0;13066.0;12562.0
309013;8112.0;8112.0;0.0
309016;15577.0;47005.0;31428.0
309017;4824.0;4824.0;0.0
309018;47018.0;62150.0;15132.0
309019;20312.0;20312.0;0.0
309023;7869.0;7869.0;0.0
309025;68113.0;68113.0;0.0
309027;37549.0;37549.0;0.0
309028;108449.0;125424.0;16975.0
309029;38562.0;38562.0;0.0
309030;13092.0;37333.0;24241.0
309031;20122.0;69298.0;49176.0
309032;12096.0;12096.0;0.0
309033;4375.0;4375.0;0.0
309034;11334.0;11334.0;0.0
309035;30624.0;47121.0;16497.0
309036;83575.0;120931.0;37356.0
309040;23809.0;23809.0;0.0
309043;3792.0;8665.0;4873.0
309044;5684.0;23014.0;17330.0
309045;19694.0;29006.0;9312.0
309046;15651.0;23846.0;8195.0
309047;72035.0;98704.0;26669.0
309048;12452.0;13067.0;615.0
309050;20947.0;33010.0;12063.0
309051;3580.0;3580.0;0.0
309052;268.0;28173.0;27905.0
309054;11158.0;11158.0;0.0
309055;85201.0;91356.0;6155.0
309056;76877.0;96735.0;19858.0
309058;11792.0;11792.0;0.0
309059;823.0;823.0;0.0
309060;23563.0;27716.0;4153.0
309061;9356.0;9356.0;0.0
310008;1529.0;1529.0;0.0
310012;41456.0;41456.0;0.0
310013;2176.0;2176.0;0.0
310018;6794.0;13025.0;6231.0
310026;38848.0;38848.0;0.0
310027;75280.0;75280.0;0.0
310028;59431.0;120829.0;61398.0
310030;3567.0;15148.0;11581.0
310041;4384.0;6855.0;2471.0
310043;22847.0;55962.0;33115.0
310044;3348.0;3348.0;0.0
310046;145890.0;145890.0;0.0
310047;938.0;938.0;0.0
310048;15284.0;15284.0;0.0
310049;10964.0;10964.0;0.0
310056;14943.0;14943.0;0.0
310058;6474.0;6474.0;0.0
310059;10549.0;16882.0;6333.0
310066;18395.0;18395.0;0.0
310069;243.0;243.0;0.0
310070;30394.0;30394.0;0.0
310075;24315.0;24315.0;0.0
310083;3340.0;3340.0;0.0
310087;3646.0;3646.0;0.0
310109;3968.0;3968.0;0.0
310117;12279.0;12279.0;0.0
310118;25215.0;25215.0;0.0
002090;0.0;19775.0;19775.0
003016;0.0;136335.0;136335.0
004013;0.0;29125.0;29125.0
004015;0.0;24968.0;24968.0
004016;0.0;27525.0;27525.0
004019;0.0;34379.0;34379.0
005091;0.0;9011.0;9011.0
008091;0.0;4129.0;4129.0
009061;0.0;9548.0;9548.0
011074;0.0;6660.0;6660.0
012017;0.0;15069.0;15069.0
012159;0.0;14966.0;14966.0
015039;0.0;48496.0;48496.0
016155;0.0;11103.0;11103.0
017017;0.0;66849.0;66849.0
017053;0.0;439.0;439.0
018079;0.0;807.0;807.0
019031;0.0;450.0;450.0
019124;0.0;28604.0;28604.0
020011;0.0;31804.0;31804.0
020013;0.0;288.0;288.0
021116;0.0;2200.0;2200.0
022034;0.0;6439.0;6439.0
023061;0.0;16403.0;16403.0
023078;0.0;10884.0;10884.0
023083;0.0;14006.0;14006.0
024014;0.0;450.0;450.0
024038;0.0;28673.0;28673.0
024042;0.0;12895.0;12895.0
025038;0.0;240.0;240.0
027022;0.0;19507.0;19507.0
027024;0.0;22192.0;22192.0
027032;0.0;39599.0;39599.0
027052;0.0;8251.0;8251.0
028069;0.0;10891.0;10891.0
029063;0.0;262.0;262.0
029096;0.0;1162.0;1162.0
030024;0.0;20719.0;20719.0
030038;0.0;16962.0;16962.0
030039;0.0;9999.0;9999.0
030064;0.0;17664.0;17664.0
030068;0.0;36720.0;36720.0
030073;0.0;10900.0;10900.0
030079;0.0;750.0;750.0
030092;0.0;580.0;580.0
030099;0.0;527.0;527.0
030107;0.0;17269.0;17269.0
031001;0.0;1206.0;1206.0
031045;0.0;442.0;442.0
032008;0.0;13410.0;13410.0
032063;0.0;437.0;437.0
034007;0.0;28595.0;28595.0
035035;0.0;15944.0;15944.0
035073;0.0;25751.0;25751.0
035078;0.0;7165.0;7165.0
036069;0.0;11307.0;11307.0
036070;0.0;14734.0;14734.0
036140;0.0;7550.0;7550.0
037088;0.0;19600.0;19600.0
037091;0.0;69733.0;69733.0
037096;0.0;26461.0;26461.0
038013;0.0;10560.0;10560.0
038048;0.0;3552.0;3552.0
038075;0.0;18744.0;18744.0
038100;0.0;17774.0;17774.0
039024;0.0;3976.0;3976.0
039083;0.0;4705.0;4705.0
040024;0.0;16422.0;16422.0
041055;0.0;32452.0;32452.0
041076;0.0;36345.0;36345.0
041145;0.0;11263.0;11263.0
041153;0.0;12527.0;12527.0
041223;0.0;14367.0;14367.0
041224;0.0;8302.0;8302.0
041283;0.0;41320.0;41320.0
042053;0.0;2070.0;2070.0
042119;0.0;1266.0;1266.0
043014;0.0;59049.0;59049.0
043063;0.0;9096.0;9096.0
043096;0.0;5660.0;5660.0
043098;0.0;659.0;659.0
043128;0.0;370.0;370.0
043155;0.0;4955.0;4955.0
043158;0.0;5475.0;5475.0
043170;0.0;332.0;332.0
044058;0.0;1015.0;1015.0
044059;0.0;658.0;658.0
044063;0.0;404.0;404.0
044065;0.0;14068.0;14068.0
044075;0.0;562.0;562.0
044079;0.0;2622.0;2622.0
044086;0.0;860.0;860.0
044088;0.0;23854.0;23854.0
044093;0.0;19834.0;19834.0
044101;0.0;711.0;711.0
044107;0.0;542.0;542.0
044112;0.0;641.0;641.0
044113;0.0;400.0;400.0
045016;0.0;3357.0;3357.0
045042;0.0;27473.0;27473.0
045286;0.0;15437.0;15437.0
046027;0.0;12192.0;12192.0
046034;0.0;10281.0;10281.0
046111;0.0;37295.0;37295.0
046150;0.0;5187.0;5187.0
046239;0.0;8228.0;8228.0
046241;0.0;60646.0;60646.0
047061;0.0;8790.0;8790.0
047066;0.0;8363.0;8363.0
047088;0.0;13002.0;13002.0
047222;0.0;7125.0;7125.0
047224;0.0;660.0;660.0
047226;0.0;20816.0;20816.0
048035;0.0;810.0;810.0
048123;0.0;9220.0;9220.0
048125;0.0;2209.0;2209.0
048187;0.0;7538.0;7538.0
048248;0.0;21056.0;21056.0
048421;0.0;4805.0;4805.0
048431;0.0;13531.0;13531.0
049031;0.0;1200.0;1200.0
049052;0.0;17557.0;17557.0
049079;0.0;7983.0;7983.0
049126;0.0;861.0;861.0
049199;0.0;8460.0;8460.0
049266;0.0;660.0;660.0
049469;0.0;6480.0;6480.0
050024;0.0;48304.0;48304.0
050036;0.0;15356.0;15356.0
050050;0.0;21738.0;21738.0
050063;0.0;500.0;500.0
050074;0.0;337.0;337.0
050123;0.0;31992.0;31992.0
050154;0.0;11214.0;11214.0
050205;0.0;13595.0;13595.0
050222;0.0;16834.0;16834.0
050235;0.0;6262.0;6262.0
050312;0.0;5196.0;5196.0
050313;0.0;6136.0;6136.0
050314;0.0;5369.0;5369.0
050315;0.0;5369.0;5369.0
